FIPS,Admin2,Province_State,Population,Cumulative deaths by /30/20,cumulative_deaths_by_100k_pop,FIPS,Admin2,Cumulative confirmed cases by 03/09/2023,cumulative_confirmed_cases_by_100k_pop
46047,Fall River,South Dakota,6713,4,59.58587815,46047,Fall River,2495,37166.69149
46049,Faulk,South Dakota,2299,1,43.49717268,46049,Faulk,712,30969.98695
46051,Grant,South Dakota,7052,1,14.18037436,46051,Grant,2425,34387.40783
46053,Gregory,South Dakota,4185,3,71.68458781,46053,Gregory,1221,29175.62724
46055,Haakon,South Dakota,1899,0,0,46055,Haakon,531,27962.08531
46057,Hamlin,South Dakota,6164,0,0,46057,Hamlin,1806,29299.15639
46059,Hand,South Dakota,3191,0,0,46059,Hand,679,21278.59605
46061,Hanson,South Dakota,3453,0,0,46061,Hanson,744,21546.48132
46063,Harding,South Dakota,1298,0,0,46063,Harding,222,17103.23575
46065,Hughes,South Dakota,17526,5,28.52904257,46065,Hughes,5115,29185.21054
46067,Hutchinson,South Dakota,7291,2,27.43107941,46067,Hutchinson,2041,27993.41654
46069,Hyde,South Dakota,1301,0,0,46069,Hyde,361,27747.88624
46071,Jackson,South Dakota,3344,1,29.90430622,46071,Jackson,745,22278.70813
46073,Jerauld,South Dakota,2013,1,49.67709886,46073,Jerauld,488,24242.42424
46075,Jones,South Dakota,903,0,0,46075,Jones,195,21594.68439
46077,Kingsbury,South Dakota,4939,0,0,46077,Kingsbury,1568,31747.31727
46079,Lake,South Dakota,12797,7,54.70032039,46079,Lake,2635,20590.76346
46081,Lawrence,South Dakota,25844,5,19.34685033,46081,Lawrence,7780,30103.69912
46083,Lincoln,South Dakota,61128,2,3.27182306,46083,Lincoln,17489,28610.45675
46085,Lyman,South Dakota,3781,3,79.34408887,46085,Lyman,1432,37873.57842
46087,McCook,South Dakota,5586,1,17.9018976,46087,McCook,1502,26888.6502
46089,McPherson,South Dakota,2379,0,0,46089,McPherson,534,22446.40605
46091,Marshall,South Dakota,4935,0,0,46091,Marshall,955,19351.57042
46093,Meade,South Dakota,28332,5,17.64788931,46093,Meade,8389,29609.62869
46095,Mellette,South Dakota,2061,0,0,46095,Mellette,653,31683.64871
46097,Miner,South Dakota,2216,0,0,46097,Miner,539,24323.10469
46099,Minnehaha,South Dakota,193134,81,41.9397931,46099,Minnehaha,65212,33765.15787
46101,Moody,South Dakota,6576,0,0,46101,Moody,1692,25729.92701
46102,Oglala Lakota,South Dakota,14177,3,21.16103548,46102,Oglala Lakota,5060,35691.61318
46103,Pennington,South Dakota,113775,37,32.5203252,46103,Pennington,38893,34184.13535
46105,Perkins,South Dakota,2865,0,0,46105,Perkins,805,28097.73124
46107,Potter,South Dakota,2153,0,0,46107,Potter,810,37621.9229
46109,Roberts,South Dakota,10394,1,9.620935155,46109,Roberts,2853,27448.528
46111,Sanborn,South Dakota,2344,0,0,46111,Sanborn,675,28796.92833
46115,Spink,South Dakota,6376,0,0,46115,Spink,1692,26537.0138
46117,Stanley,South Dakota,3098,0,0,46117,Stanley,737,23789.54164
46119,Sully,South Dakota,1391,0,0,46119,Sully,269,19338.60532
46121,Todd,South Dakota,10177,5,49.13039206,46121,Todd,3914,38459.2709
46123,Tripp,South Dakota,5441,0,0,46123,Tripp,1710,31428.04632
46125,Turner,South Dakota,8384,2,23.85496183,46125,Turner,2292,27337.78626
46127,Union,South Dakota,15932,7,43.93673111,46127,Union,4371,27435.35024
46129,Walworth,South Dakota,5435,1,18.39926403,46129,Walworth,1498,27562.09752
46135,Yankton,South Dakota,22814,4,17.53309371,46135,Yankton,6992,30647.84781
46137,Ziebach,South Dakota,2756,0,0,46137,Ziebach,716,25979.6807
47001,Anderson,Tennessee,76978,13,16.88794201,47001,Anderson,27983,36351.94471
47003,Bedford,Tennessee,49713,17,34.19628669,47003,Bedford,18181,36571.92284
47005,Benton,Tennessee,16160,8,49.5049505,47005,Benton,5711,35340.34653
47007,Bledsoe,Tennessee,15064,4,26.55337228,47007,Bledsoe,5424,36006.37281
47009,Blount,Tennessee,133088,24,18.03318105,47009,Blount,49483,37180.66242
47011,Bradley,Tennessee,108110,17,15.72472482,47011,Bradley,39220,36277.86514
47013,Campbell,Tennessee,39842,4,10.03965664,47013,Campbell,16089,40382.00894
47015,Cannon,Tennessee,14678,1,6.812917291,47015,Cannon,5208,35481.67325
47017,Carroll,Tennessee,27767,20,72.02794684,47017,Carroll,11688,42093.13214
47019,Carter,Tennessee,56391,28,49.65331347,47019,Carter,21598,38300.43801
47021,Cheatham,Tennessee,40667,9,22.13096614,47021,Cheatham,13207,32475.96331
47023,Chester,Tennessee,17297,11,63.59484304,47023,Chester,7157,41377.11742
47025,Claiborne,Tennessee,31959,5,15.64504521,47025,Claiborne,11258,35226.3838
47027,Clay,Tennessee,7615,5,65.65988181,47027,Clay,2660,34931.05712
47029,Cocke,Tennessee,36004,10,27.7746917,47029,Cocke,14862,41278.74681
47031,Coffee,Tennessee,56520,14,24.76999292,47031,Coffee,21036,37218.68365
47033,Crockett,Tennessee,14230,19,133.5207309,47033,Crockett,6534,45917.0766
47035,Cumberland,Tennessee,60520,19,31.3945803,47035,Cumberland,19583,32357.89822
47037,Davidson,Tennessee,694144,312,44.94744606,47037,Davidson,235552,33934.16928
47039,Decatur,Tennessee,11663,7,60.01886307,47039,Decatur,4571,39192.31759
47041,DeKalb,Tennessee,20490,14,68.32601269,47041,DeKalb,7768,37911.17618
47043,Dickson,Tennessee,53948,16,29.65818937,47043,Dickson,20237,37512.04864
47045,Dyer,Tennessee,37159,17,45.7493474,47045,Dyer,15767,42431.17414
47047,Fayette,Tennessee,41133,21,51.05389833,47047,Fayette,14255,34655.87241
47049,Fentress,Tennessee,18523,4,21.59477406,47049,Fentress,7098,38319.92658
47051,Franklin,Tennessee,42208,10,23.69219105,47051,Franklin,16220,38428.73389
47053,Gibson,Tennessee,49133,25,50.88229907,47053,Gibson,21964,44703.15267
47055,Giles,Tennessee,29464,17,57.69752919,47055,Giles,11520,39098.56096
47057,Grainger,Tennessee,23320,3,12.864494,47057,Grainger,8299,35587.47856
47059,Greene,Tennessee,69069,46,66.6000666,47059,Greene,28001,40540.6188
47061,Grundy,Tennessee,13427,6,44.68608029,47061,Grundy,4642,34572.13078
47063,Hamblen,Tennessee,64934,28,43.12070718,47063,Hamblen,24702,38041.70388
47065,Hamilton,Tennessee,367804,95,25.82897413,47065,Hamilton,122069,33188.60045
47067,Hancock,Tennessee,6620,3,45.31722054,47067,Hancock,2639,39864.04834
47069,Hardeman,Tennessee,25050,26,103.7924152,47069,Hardeman,9533,38055.88822
47071,Hardin,Tennessee,25652,16,62.37330423,47071,Hardin,10917,42558.08514
47073,Hawkins,Tennessee,56786,20,35.21994858,47073,Hawkins,21720,38248.86416
47075,Haywood,Tennessee,17304,23,132.9172446,47075,Haywood,8063,46596.16274
47077,Henderson,Tennessee,28117,24,85.35761283,47077,Henderson,11166,39712.62937
47079,Henry,Tennessee,32345,10,30.91667955,47079,Henry,10220,31596.8465
47081,Hickman,Tennessee,25178,8,31.77377075,47081,Hickman,8560,33997.9347
47083,Houston,Tennessee,8201,2,24.38726985,47083,Houston,3063,37349.10377
47085,Humphreys,Tennessee,18582,3,16.14465612,47085,Humphreys,6156,33128.83436
47087,Jackson,Tennessee,11786,5,42.42321398,47087,Jackson,3904,33124.04548
47089,Jefferson,Tennessee,54495,14,25.69043031,47089,Jefferson,19808,36348.28883
47091,Johnson,Tennessee,17788,3,16.86530245,47091,Johnson,6116,34382.72993
47093,Knox,Tennessee,470313,80,17.00994869,47093,Knox,159870,33992.25622
47095,Lake,Tennessee,7016,2,28.50627138,47095,Lake,3184,45381.98404
47097,Lauderdale,Tennessee,25633,16,62.41953732,47097,Lauderdale,9432,36796.31725
47099,Lawrence,Tennessee,44142,14,31.7158262,47099,Lawrence,16971,38446.3776
47101,Lewis,Tennessee,12268,1,8.151287903,47101,Lewis,4164,33941.96283
47103,Lincoln,Tennessee,34366,1,2.909852761,47103,Lincoln,11797,34327.53303
47105,Loudon,Tennessee,54068,7,12.94665976,47105,Loudon,18847,34857.95665
47107,McMinn,Tennessee,53794,26,48.33252779,47107,McMinn,20057,37284.8273
47109,McNairy,Tennessee,25694,18,70.05526582,47109,McNairy,9583,37296.64513
47111,Macon,Tennessee,24602,21,85.35891391,47111,Macon,10411,42317.69775
47113,Madison,Tennessee,97984,66,67.35793599,47113,Madison,39819,40638.26747
47115,Marion,Tennessee,28907,8,27.67495762,47115,Marion,11097,38388.62559
47117,Marshall,Tennessee,34375,5,14.54545455,47117,Marshall,12736,37050.18182
47119,Maury,Tennessee,96387,26,26.97459201,47119,Maury,35082,36397.0245
47121,Meigs,Tennessee,12422,3,24.15070037,47121,Meigs,4175,33609.72468
47123,Monroe,Tennessee,46545,19,40.82071114,47123,Monroe,18390,39510.15147
47125,Montgomery,Tennessee,208993,46,22.01030657,47125,Montgomery,63699,30479.01126
47127,Moore,Tennessee,6488,1,15.41307028,47127,Moore,2744,42293.46486
47129,Morgan,Tennessee,21403,3,14.01672663,47129,Morgan,7856,36705.13479
47131,Obion,Tennessee,30069,11,36.58252685,47131,Obion,13497,44886.76045
47133,Overton,Tennessee,22241,6,26.97720426,47133,Overton,8675,39004.54116
47135,Perry,Tennessee,8076,0,0,47135,Perry,2810,34794.4527
47137,Pickett,Tennessee,5048,2,39.61965135,47137,Pickett,2195,43482.56735
47139,Polk,Tennessee,16832,10,59.41064639,47139,Polk,5650,33567.01521
47141,Putnam,Tennessee,80245,44,54.83207676,47141,Putnam,29759,37085.17665
47143,Rhea,Tennessee,33167,15,45.22567612,47143,Rhea,11818,35631.8027
47145,Roane,Tennessee,53382,6,11.23974373,47145,Roane,19707,36916.93829
47147,Robertson,Tennessee,71813,39,54.30771587,47147,Robertson,26090,36330.46941
47149,Rutherford,Tennessee,332285,92,27.68707585,47149,Rutherford,117004,35211.94156
47151,Scott,Tennessee,22068,2,9.062896502,47151,Scott,12228,55410.54921
47153,Sequatchie,Tennessee,15026,3,19.96539332,47153,Sequatchie,5167,34387.06243
47155,Sevier,Tennessee,98250,15,15.26717557,47155,Sevier,36653,37305.85242
47157,Shelby,Tennessee,937166,472,50.3646099,47157,Shelby,293983,31369.36252
47159,Smith,Tennessee,20157,11,54.57161284,47159,Smith,7332,36374.46049
47161,Stewart,Tennessee,13715,2,14.58257382,47161,Stewart,3773,27510.02552
47163,Sullivan,Tennessee,158348,33,20.8401748,47163,Sullivan,60331,38100.26019
47165,Sumner,Tennessee,191283,98,51.23298986,47165,Sumner,65582,34285.32593
47167,Tipton,Tennessee,61599,19,30.84465657,47167,Tipton,22044,35786.29523
47169,Trousdale,Tennessee,11284,7,62.03473945,47169,Trousdale,4738,41988.6565
47171,Unicoi,Tennessee,17883,1,5.591902925,47171,Unicoi,6820,38136.77795
47173,Union,Tennessee,19972,2,10.01401963,47173,Union,7006,35079.11076
47175,Van Buren,Tennessee,5872,0,0,47175,Van Buren,2259,38470.70845
47177,Warren,Tennessee,41277,7,16.9585968,47177,Warren,15830,38350.65533
47179,Washington,Tennessee,129375,38,29.37198068,47179,Washington,49960,38616.42512
47181,Wayne,Tennessee,16673,5,29.98860433,47181,Wayne,6886,41300.30588
47183,Weakley,Tennessee,33328,21,63.01008161,47183,Weakley,11851,35558.68939
47185,White,Tennessee,27345,10,36.56975681,47185,White,9884,36145.54763
47187,Williamson,Tennessee,238412,36,15.09991108,47187,Williamson,76189,31956.86459
47189,Wilson,Tennessee,144657,47,32.4906503,47189,Wilson,51586,35660.90822
48001,Anderson,Texas,57735,32,55.42565168,48001,Anderson,10975,19009.26648
48003,Andrews,Texas,18705,9,48.11547715,48003,Andrews,5093,27228.0139
48005,Angelina,Texas,86715,83,95.71585078,48005,Angelina,17089,19707.08643
48007,Aransas,Texas,23510,18,76.56316461,48007,Aransas,5550,23606.97575
48009,Archer,Texas,8553,1,11.69180405,48009,Archer,2646,30936.5135
48011,Armstrong,Texas,1887,1,52.99417064,48011,Armstrong,696,36883.94277
48013,Atascosa,Texas,51153,32,62.55742576,48013,Atascosa,15748,30786.07315
48015,Austin,Texas,30032,9,29.9680341,48015,Austin,7014,23355.08791
48017,Bailey,Texas,7000,5,71.42857143,48017,Bailey,1763,25185.71429
48019,Bandera,Texas,23112,8,34.61405331,48019,Bandera,4317,18678.60852
48021,Bastrop,Texas,88723,30,33.8131037,48021,Bastrop,27354,30830.78796
48023,Baylor,Texas,3509,1,28.49814762,48023,Baylor,937,26702.76432
48025,Bee,Texas,32565,34,104.4065715,48025,Bee,9990,30677.10732
48027,Bell,Texas,362924,86,23.69642129,48027,Bell,86419,23811.87246
48029,Bexar,Texas,2003554,1313,65.53354689,48029,Bexar,698806,34878.32122
48031,Blanco,Texas,11931,5,41.90763557,48031,Blanco,3221,26996.89883
48033,Borden,Texas,654,0,0,48033,Borden,124,18960.24465
48035,Bosque,Texas,18685,6,32.11131924,48035,Bosque,4896,26202.8365
48037,Bowie,Texas,93245,53,56.83950882,48037,Bowie,24695,26483.99378
48039,Brazoria,Texas,374264,167,44.6209093,48039,Brazoria,117112,31291.28102
48041,Brazos,Texas,229211,64,27.92187111,48041,Brazos,75241,32826.08601
48043,Brewster,Texas,9203,4,43.4640878,48043,Brewster,1365,14832.11996
48045,Briscoe,Texas,1546,1,64.68305304,48045,Briscoe,583,37710.21992
48047,Brooks,Texas,7093,22,310.1649514,48047,Brooks,2083,29366.98153
48049,Brown,Texas,37864,25,66.02577646,48049,Brown,15286,40370.80076
48051,Burleson,Texas,18443,6,32.53266822,48051,Burleson,6131,33242.96481
48053,Burnet,Texas,48155,12,24.91953068,48053,Burnet,13620,28283.66732
48055,Caldwell,Texas,43664,35,80.15756687,48055,Caldwell,17753,40658.20813
48057,Calhoun,Texas,21290,8,37.57632691,48057,Calhoun,7082,33264.4434
48059,Callahan,Texas,13943,3,21.51617299,48059,Callahan,3508,25159.57828
48061,Cameron,Texas,423163,935,220.9550457,48061,Cameron,135396,31996.18114
48063,Camp,Texas,13094,11,84.00794257,48063,Camp,3600,27493.50848
48065,Carson,Texas,5926,0,0,48065,Carson,1753,29581.50523
48067,Cass,Texas,30026,15,49.95670419,48067,Cass,8936,29760.87391
48069,Castro,Texas,7530,5,66.40106242,48069,Castro,2811,37330.67729
48071,Chambers,Texas,43837,8,18.249424,48071,Chambers,12877,29374.72911
48073,Cherokee,Texas,52646,30,56.98438628,48073,Cherokee,9901,18806.74695
48075,Childress,Texas,7306,0,0,48075,Childress,3056,41828.634
48077,Clay,Texas,10471,2,19.10037246,48077,Clay,2533,24190.62172
48079,Cochran,Texas,2853,1,35.05082369,48079,Cochran,1040,36452.85664
48081,Coke,Texas,3387,3,88.57395926,48081,Coke,1083,31975.19929
48083,Coleman,Texas,8175,4,48.92966361,48083,Coleman,2090,25565.74924
48085,Collin,Texas,1034730,148,14.30324819,48085,Collin,276773,26748.33048
48087,Collingsworth,Texas,2920,0,0,48087,Collingsworth,898,30753.42466
48089,Colorado,Texas,21493,4,18.61071046,48089,Colorado,4592,21365.09561
48091,Comal,Texas,156209,102,65.29713397,48091,Comal,43326,27735.9179
48093,Comanche,Texas,13635,4,29.33626696,48093,Comanche,4047,29680.9681
48095,Concho,Texas,2726,2,73.36757153,48095,Concho,1402,51430.66764
48097,Cooke,Texas,41257,6,14.54298664,48097,Cooke,8575,20784.35175
48099,Coryell,Texas,75951,12,15.79966031,48099,Coryell,21396,28170.79433
48101,Cottle,Texas,1398,3,214.5922747,48101,Cottle,392,28040.05722
48103,Crane,Texas,4797,2,41.69272462,48103,Crane,1555,32416.09339
48105,Crockett,Texas,3464,7,202.0785219,48105,Crockett,1397,40329.09931
48107,Crosby,Texas,5737,3,52.29213875,48107,Crosby,2311,40282.37755
48109,Culberson,Texas,2171,2,92.12344542,48109,Culberson,558,25702.44127
48111,Dallam,Texas,7287,9,123.5076163,48111,Dallam,2446,33566.6255
48113,Dallas,Texas,2635516,1187,45.03861862,48113,Dallas,696583,26430.61169
48115,Dawson,Texas,12728,10,78.56693903,48115,Dawson,3589,28197.67442
48117,Deaf Smith,Texas,18546,22,118.623962,48117,Deaf Smith,5833,31451.52594
48119,Delta,Texas,5331,0,0,48119,Delta,2070,38829.4879
48121,Denton,Texas,887207,152,17.13241667,48121,Denton,224101,25259.15598
48123,DeWitt,Texas,20160,39,193.452381,48123,DeWitt,7311,36264.88095
48125,Dickens,Texas,2211,2,90.45680687,48125,Dickens,522,23609.22659
48127,Dimmit,Texas,10124,7,69.14263137,48127,Dimmit,6204,61280.12643
48129,Donley,Texas,3278,1,30.50640635,48129,Donley,1327,40482.00122
48131,Duval,Texas,11157,16,143.4077261,48131,Duval,4364,39114.45729
48133,Eastland,Texas,18360,4,21.78649237,48133,Eastland,3433,18698.25708
48135,Ector,Texas,166223,99,59.55854485,48135,Ector,44146,26558.29819
48137,Edwards,Texas,1932,2,103.5196687,48137,Edwards,584,30227.74327
48139,Ellis,Texas,184826,68,36.79136052,48139,Ellis,57881,31316.48145
48141,El Paso,Texas,839238,526,62.67590362,48141,El Paso,256001,30503.98099
48143,Erath,Texas,42698,12,28.10436086,48143,Erath,10013,23450.74711
48145,Falls,Texas,17297,5,28.90674683,48145,Falls,4498,26004.50945
48147,Fannin,Texas,35514,15,42.23686434,48147,Fannin,8129,22889.56468
48149,Fayette,Texas,25346,21,82.85331019,48149,Fayette,5504,21715.45806
48151,Fisher,Texas,3830,3,78.32898172,48151,Fisher,736,19216.71018
48153,Floyd,Texas,5712,9,157.5630252,48153,Floyd,2362,41351.54062
48155,Foard,Texas,1155,0,0,48155,Foard,254,21991.34199
48157,Fort Bend,Texas,811688,290,35.72801372,48157,Fort Bend,245946,30300.55884
48159,Franklin,Texas,10725,6,55.94405594,48159,Franklin,2675,24941.72494
48161,Freestone,Texas,19717,2,10.14353096,48161,Freestone,4320,21910.02688
48163,Frio,Texas,20306,9,44.32187531,48163,Frio,6685,32921.30405
48165,Gaines,Texas,21492,9,41.8760469,48165,Gaines,2403,11180.90452
48167,Galveston,Texas,342139,159,46.47234019,48167,Galveston,120012,35076.97164
48169,Garza,Texas,6229,4,64.21576497,48169,Garza,1506,24177.23551
48171,Gillespie,Texas,26988,10,37.05350526,48171,Gillespie,6290,23306.65481
48173,Glasscock,Texas,1409,0,0,48173,Glasscock,234,16607.52307
48175,Goliad,Texas,7658,6,78.3494385,48175,Goliad,1567,20462.26169
48177,Gonzales,Texas,20837,18,86.38479628,48177,Gonzales,5373,25785.86169
48179,Gray,Texas,21886,6,27.41478571,48179,Gray,7119,32527.64324
48181,Grayson,Texas,136212,47,34.50503627,48181,Grayson,31791,23339.35336
48183,Gregg,Texas,123945,67,54.05623462,48183,Gregg,27227,21967.00149
48185,Grimes,Texas,28880,32,110.8033241,48185,Grimes,10216,35373.96122
48187,Guadalupe,Texas,166847,76,45.55071413,48187,Guadalupe,45756,27423.92731
48189,Hale,Texas,33406,56,167.6345567,48189,Hale,8499,25441.53745
48191,Hall,Texas,2964,1,33.73819163,48191,Hall,1310,44197.03104
48193,Hamilton,Texas,8461,4,47.27573573,48193,Hamilton,2112,24961.58846
48195,Hansford,Texas,5399,5,92.60974254,48195,Hansford,2337,43285.79367
48197,Hardeman,Texas,3933,0,0,48197,Hardeman,650,16526.82431
48199,Hardin,Texas,57602,32,55.55362661,48199,Hardin,14666,25460.9215
48201,Harris,Texas,4713325,2599,55.14154021,48201,Harris,1275028,27051.56127
48203,Harrison,Texas,66553,32,48.08197978,48203,Harrison,15858,23827.6261
48205,Hartley,Texas,5576,0,0,48205,Hartley,1503,26954.80631
48207,Haskell,Texas,5658,2,35.34817957,48207,Haskell,1133,20024.74373
48209,Hays,Texas,230191,65,28.23742023,48209,Hays,78740,34206.37644
48211,Hemphill,Texas,3819,0,0,48211,Hemphill,1482,38805.97015
48213,Henderson,Texas,82737,23,27.79892914,48213,Henderson,18557,22428.90122
48215,Hidalgo,Texas,868707,1698,195.4629121,48215,Hidalgo,267945,30844.1166
48217,Hill,Texas,36649,14,38.20022374,48217,Hill,10221,27888.89192
48219,Hockley,Texas,23021,9,39.09473959,48219,Hockley,9445,41027.75727
48221,Hood,Texas,61643,28,45.42283795,48221,Hood,15046,24408.28642
48223,Hopkins,Texas,37084,8,21.57264589,48223,Hopkins,8749,23592.38486
48225,Houston,Texas,22968,11,47.89272031,48225,Houston,5013,21826.01881
48227,Howard,Texas,36664,16,43.63953742,48227,Howard,8056,21972.50709
48229,Hudspeth,Texas,4886,3,61.39991813,48229,Hudspeth,1173,24007.36799
48231,Hunt,Texas,98594,38,38.5418991,48231,Hunt,19874,20157.41323
48233,Hutchinson,Texas,20938,5,23.88002675,48233,Hutchinson,7653,36550.76894
48235,Irion,Texas,1536,0,0,48235,Irion,605,39388.02083
48237,Jack,Texas,8935,3,33.57582541,48237,Jack,1667,18656.96698
48239,Jackson,Texas,14760,16,108.401084,48239,Jackson,3991,27039.29539
48241,Jasper,Texas,35529,26,73.17965606,48241,Jasper,8235,23178.24875
48243,Jeff Davis,Texas,2274,0,0,48243,Jeff Davis,278,12225.15391
48245,Jefferson,Texas,251565,134,53.26655139,48245,Jefferson,63229,25134.25954
48247,Jim Hogg,Texas,5200,3,57.69230769,48247,Jim Hogg,3805,73173.07692
48249,Jim Wells,Texas,40482,37,91.39864631,48249,Jim Wells,14214,35111.90159
48251,Johnson,Texas,175817,50,28.43866065,48251,Johnson,52246,29716.12529
48253,Jones,Texas,20083,0,0,48253,Jones,5359,26684.26032
48255,Karnes,Texas,15601,16,102.5575284,48255,Karnes,6403,41042.24088
48257,Kaufman,Texas,136154,47,34.51973501,48257,Kaufman,42740,31390.92498
48259,Kendall,Texas,47431,8,16.86660623,48259,Kendall,9830,20724.8424
48261,Kenedy,Texas,404,2,495.049505,48261,Kenedy,104,25742.57426
48263,Kent,Texas,762,0,0,48263,Kent,223,29265.09186
48265,Kerr,Texas,52600,10,19.01140684,48265,Kerr,11089,21081.74905
48267,Kimble,Texas,4337,1,23.05741296,48267,Kimble,939,21650.91077
48269,King,Texas,272,0,0,48269,King,56,20588.23529
48271,Kinney,Texas,3667,1,27.27024816,48271,Kinney,831,22661.57622
48273,Kleberg,Texas,30680,44,143.4159061,48273,Kleberg,9297,30303.12907
48275,Knox,Texas,3664,8,218.3406114,48275,Knox,656,17903.93013
48277,Lamar,Texas,49859,35,70.19795824,48277,Lamar,12051,24170.15985
48279,Lamb,Texas,12893,23,178.3913752,48279,Lamb,5222,40502.59831
48281,Lampasas,Texas,21428,8,37.33432892,48281,Lampasas,6392,29830.1288
48283,La Salle,Texas,7520,11,146.2765957,48283,La Salle,2597,34534.57447
48285,Lavaca,Texas,20154,35,173.6627965,48285,Lavaca,4916,24392.18021
48287,Lee,Texas,17239,14,81.21120715,48287,Lee,5254,30477.40588
48289,Leon,Texas,17404,6,34.47483337,48289,Leon,4321,24827.62583
48291,Liberty,Texas,88219,51,57.8106757,48291,Liberty,22288,25264.39883
48293,Limestone,Texas,23437,14,59.73460767,48293,Limestone,6117,26099.75679
48295,Lipscomb,Texas,3233,1,30.93102382,48295,Lipscomb,811,25085.06032
48297,Live Oak,Texas,12207,9,73.72818874,48297,Live Oak,2427,19882.0349
48299,Llano,Texas,21795,2,9.176416609,48299,Llano,5125,23514.56756
48301,Loving,Texas,169,0,0,48301,Loving,403,238461.5385
48303,Lubbock,Texas,310569,126,40.57069444,48303,Lubbock,113683,36604.74806
48305,Lynn,Texas,5951,5,84.01949252,48305,Lynn,1706,28667.45085
48307,McCulloch,Texas,7984,4,50.1002004,48307,McCulloch,1957,24511.52305
48309,McLennan,Texas,256623,105,40.91605195,48309,McLennan,75252,29323.94992
48311,McMullen,Texas,743,1,134.589502,48311,McMullen,186,25033.64738
48313,Madison,Texas,14284,6,42.0050406,48313,Madison,4330,30313.63764
48315,Marion,Texas,9854,14,142.0742846,48315,Marion,2041,20712.40106
48317,Martin,Texas,5771,6,103.9681164,48317,Martin,1412,24467.1634
48319,Mason,Texas,4274,2,46.79457183,48319,Mason,1059,24777.72578
48321,Matagorda,Texas,36643,48,130.9936414,48321,Matagorda,10324,28174.54903
48323,Maverick,Texas,58722,124,211.1644699,48323,Maverick,24188,41190.69514
48325,Medina,Texas,51584,46,89.17493797,48325,Medina,12177,23606.15695
48327,Menard,Texas,2138,0,0,48327,Menard,658,30776.42657
48329,Midland,Texas,176832,85,48.06822295,48329,Midland,48100,27200.9591
48331,Milam,Texas,24823,6,24.17113161,48331,Milam,6024,24267.81614
48333,Mills,Texas,4873,0,0,48333,Mills,1622,33285.45044
48335,Mitchell,Texas,8545,1,11.70275015,48335,Mitchell,2122,24833.23581
48337,Montague,Texas,19818,4,20.18367141,48337,Montague,5412,27308.50742
48339,Montgomery,Texas,607391,159,26.17753638,48339,Montgomery,172263,28361.13805
48341,Moore,Texas,20940,22,105.0620821,48341,Moore,6348,30315.18625
48343,Morris,Texas,12388,3,24.21698418,48343,Morris,3028,24443.00936
48345,Motley,Texas,1200,0,0,48345,Motley,325,27083.33333
48347,Nacogdoches,Texas,65204,63,96.61983927,48347,Nacogdoches,15006,23013.92553
48349,Navarro,Texas,50113,27,53.87823519,48349,Navarro,14507,28948.57622
48351,Newton,Texas,13595,11,80.91210004,48351,Newton,1756,12916.51342
48353,Nolan,Texas,14714,5,33.98124235,48353,Nolan,3569,24255.81079
48355,Nueces,Texas,362294,404,111.5116452,48355,Nueces,119838,33077.5558
48357,Ochiltree,Texas,9836,5,50.83367222,48357,Ochiltree,2674,27185.84791
48359,Oldham,Texas,2112,1,47.34848485,48359,Oldham,650,30776.51515
48361,Orange,Texas,83396,44,52.76032424,48361,Orange,17274,20713.22366
48363,Palo Pinto,Texas,29189,15,51.38922197,48363,Palo Pinto,8074,27661.10521
48365,Panola,Texas,23194,26,112.0979564,48365,Panola,5801,25010.77865
48367,Parker,Texas,142878,34,23.79652571,48367,Parker,40456,28315.066
48369,Parmer,Texas,9605,8,83.28995315,48369,Parmer,2689,27995.8355
48371,Pecos,Texas,15823,5,31.59957025,48371,Pecos,3642,23017.12697
48373,Polk,Texas,51353,22,42.84072985,48373,Polk,9374,18254.04553
48375,Potter,Texas,117415,90,76.65119448,48375,Potter,43535,37077.88613
48377,Presidio,Texas,6704,7,104.4152745,48377,Presidio,1215,18123.50835
48379,Rains,Texas,12514,4,31.9642001,48379,Rains,2274,18171.64775
48381,Randall,Texas,137713,42,30.49821005,48381,Randall,29975,21766.28205
48383,Reagan,Texas,3849,6,155.8846454,48383,Reagan,999,25954.79345
48385,Real,Texas,3452,7,202.7809965,48385,Real,1023,29634.99421
48387,Red River,Texas,12023,14,116.4434833,48387,Red River,2772,23055.8097
48389,Reeves,Texas,15976,6,37.5563345,48389,Reeves,5644,35327.99199
48391,Refugio,Texas,6948,14,201.4968336,48391,Refugio,2296,33045.48071
48393,Roberts,Texas,854,0,0,48393,Roberts,197,23067.91569
48395,Robertson,Texas,17074,3,17.57057514,48395,Robertson,5392,31580.18039
48397,Rockwall,Texas,104915,27,25.73511891,48397,Rockwall,31784,30295.00071
48399,Runnels,Texas,10264,6,58.45674201,48399,Runnels,2756,26851.13016
48401,Rusk,Texas,54406,11,20.21835827,48401,Rusk,12738,23412.85888
48403,Sabine,Texas,10542,8,75.88692848,48403,Sabine,1536,14570.29027
48405,San Augustine,Texas,8237,15,182.1051354,48405,San Augustine,1222,14835.49836
48407,San Jacinto,Texas,28859,9,31.18611178,48407,San Jacinto,6750,23389.58384
48409,San Patricio,Texas,66730,77,115.3903791,48409,San Patricio,14586,21858.23468
48411,San Saba,Texas,6055,0,0,48411,San Saba,1503,24822.46078
48413,Schleicher,Texas,2793,2,71.6075904,48413,Schleicher,601,21518.08092
