FIPS,Admin2,Province_State,Population,Cumulative deaths by /30/20,cumulative_deaths_by_100k_pop,FIPS,Admin2,Cumulative confirmed cases by 03/09/2023,cumulative_confirmed_cases_by_100k_pop
47155,Sevier,Tennessee,98250,15,1.1837587,47155,Sevier,36653,37305.85242
47157,Shelby,Tennessee,937166,472,1.702125474,47157,Shelby,293983,31369.36252
47159,Smith,Tennessee,20157,11,1.736966789,47159,Smith,7332,36374.46049
47161,Stewart,Tennessee,13715,2,1.163834184,47161,Stewart,3773,27510.02552
47163,Sullivan,Tennessee,158348,33,1.318901357,47163,Sullivan,60331,38100.26019
47165,Sumner,Tennessee,191283,98,1.709549701,47165,Sumner,65582,34285.32593
47167,Tipton,Tennessee,61599,19,1.489179939,47167,Tipton,22044,35786.29523
47169,Trousdale,Tennessee,11284,7,1.792634963,47169,Trousdale,4738,41988.6565
47171,Unicoi,Tennessee,17883,1,0.747559623,47171,Unicoi,6820,38136.77795
47173,Union,Tennessee,19972,2,1.000608438,47173,Union,7006,35079.11076
47175,Van Buren,Tennessee,5872,0,0,47175,Van Buren,2259,38470.70845
47177,Warren,Tennessee,41277,7,1.229389915,47177,Warren,15830,38350.65533
47179,Washington,Tennessee,129375,38,1.467933234,47179,Washington,49960,38616.42512
47181,Wayne,Tennessee,16673,5,1.476956254,47181,Wayne,6886,41300.30588
47183,Weakley,Tennessee,33328,21,1.799410042,47183,Weakley,11851,35558.68939
47185,White,Tennessee,27345,10,1.563122072,47185,White,9884,36145.54763
47187,Williamson,Tennessee,238412,36,1.17897439,47187,Williamson,76189,31956.86459
47189,Wilson,Tennessee,144657,47,1.511758404,47189,Wilson,51586,35660.90822
48001,Anderson,Texas,57735,32,1.743710808,48001,Anderson,10975,19009.26648
48003,Andrews,Texas,18705,9,1.682284797,48003,Andrews,5093,27228.0139
48005,Angelina,Texas,86715,83,1.980983864,48005,Angelina,17089,19707.08643
48007,Aransas,Texas,23510,18,1.884019876,48007,Aransas,5550,23606.97575
48009,Archer,Texas,8553,1,1.067881528,48009,Archer,2646,30936.5135
48011,Armstrong,Texas,1887,1,1.7242281,48011,Armstrong,696,36883.94277
48013,Atascosa,Texas,51153,32,1.796278869,48013,Atascosa,15748,30786.07315
48015,Austin,Texas,30032,9,1.476658254,48015,Austin,7014,23355.08791
48017,Bailey,Texas,7000,5,1.853871964,48017,Bailey,1763,25185.71429
48019,Bandera,Texas,23112,8,1.539252458,48019,Bandera,4317,18678.60852
48021,Bastrop,Texas,88723,30,1.529085036,48021,Bastrop,27354,30830.78796
48023,Baylor,Texas,3509,1,1.454816632,48023,Baylor,937,26702.76432
48025,Bee,Texas,32565,34,2.018727835,48025,Bee,9990,30677.10732
48027,Bell,Texas,362924,86,1.374682762,48027,Bell,86419,23811.87246
48029,Bexar,Texas,2003554,1313,1.816463674,48029,Bexar,698806,34878.32122
48031,Blanco,Texas,11931,5,1.622293159,48031,Blanco,3221,26996.89883
48033,Borden,Texas,654,0,0,48033,Borden,124,18960.24465
48035,Bosque,Texas,18685,6,1.506658148,48035,Bosque,4896,26202.8365
48037,Bowie,Texas,93245,53,1.754650316,48037,Bowie,24695,26483.99378
48039,Brazoria,Texas,374264,167,1.649538416,48039,Brazoria,117112,31291.28102
48041,Brazos,Texas,229211,64,1.445944518,48041,Brazos,75241,32826.08601
48043,Brewster,Texas,9203,4,1.638130569,48043,Brewster,1365,14832.11996
48045,Briscoe,Texas,1546,1,1.81079051,48045,Briscoe,583,37710.21992
48047,Brooks,Texas,7093,22,2.491592721,48047,Brooks,2083,29366.98153
48049,Brown,Texas,37864,25,1.819713517,48049,Brown,15286,40370.80076
48051,Burleson,Texas,18443,6,1.512319684,48051,Burleson,6131,33242.96481
48053,Burnet,Texas,48155,12,1.396539859,48053,Burnet,13620,28283.66732
48055,Caldwell,Texas,43664,35,1.903944526,48055,Caldwell,17753,40658.20813
48057,Calhoun,Texas,21290,8,1.574914326,48057,Calhoun,7082,33264.4434
48059,Callahan,Texas,13943,3,1.332765027,48059,Callahan,3508,25159.57828
48061,Cameron,Texas,423163,935,2.344303924,48061,Cameron,135396,31996.18114
48063,Camp,Texas,13094,11,1.924320349,48063,Camp,3600,27493.50848
48065,Carson,Texas,5926,0,0,48065,Carson,1753,29581.50523
48067,Cass,Texas,30026,15,1.698593779,48067,Cass,8936,29760.87391
48069,Castro,Texas,7530,5,1.822175028,48069,Castro,2811,37330.67729
48071,Chambers,Texas,43837,8,1.261249162,48071,Chambers,12877,29374.72911
48073,Cherokee,Texas,52646,30,1.755755875,48073,Cherokee,9901,18806.74695
48075,Childress,Texas,7306,0,0,48075,Childress,3056,41828.634
48077,Clay,Texas,10471,2,1.281041836,48077,Clay,2533,24190.62172
48079,Cochran,Texas,2853,1,1.544698228,48079,Cochran,1040,36452.85664
48081,Coke,Texas,3387,3,1.947306058,48081,Coke,1083,31975.19929
48083,Coleman,Texas,8175,4,1.68957223,48083,Coleman,2090,25565.74924
48085,Collin,Texas,1034730,148,1.155434675,48085,Collin,276773,26748.33048
48087,Collingsworth,Texas,2920,0,0,48087,Collingsworth,898,30753.42466
48089,Colorado,Texas,21493,4,1.269762953,48089,Colorado,4592,21365.09561
48091,Comal,Texas,156209,102,1.81489412,48091,Comal,43326,27735.9179
48093,Comanche,Texas,13635,4,1.467404849,48093,Comanche,4047,29680.9681
48095,Concho,Texas,2726,2,1.865504144,48095,Concho,1402,51430.66764
48097,Cooke,Texas,41257,6,1.162653605,48097,Cooke,8575,20784.35175
48099,Coryell,Texas,75951,12,1.19864775,48099,Coryell,21396,28170.79433
48101,Cottle,Texas,1398,3,2.331614083,48101,Cottle,392,28040.05722
48103,Crane,Texas,4797,2,1.620060277,48103,Crane,1555,32416.09339
48105,Crockett,Texas,3464,7,2.305520157,48105,Crockett,1397,40329.09931
48107,Crosby,Texas,5737,3,1.718436405,48107,Crosby,2311,40282.37755
48109,Culberson,Texas,2171,2,1.964370172,48109,Culberson,558,25702.44127
48111,Dallam,Texas,7287,9,2.09169374,48111,Dallam,2446,33566.6255
48113,Dallas,Texas,2635516,1187,1.653585062,48113,Dallas,696583,26430.61169
48115,Dawson,Texas,12728,10,1.895239833,48115,Dawson,3589,28197.67442
48117,Deaf Smith,Texas,18546,22,2.074172425,48117,Deaf Smith,5833,31451.52594
48119,Delta,Texas,5331,0,0,48119,Delta,2070,38829.4879
48121,Denton,Texas,887207,152,1.233818628,48121,Denton,224101,25259.15598
48123,DeWitt,Texas,20160,39,2.286574079,48123,DeWitt,7311,36264.88095
48125,Dickens,Texas,2211,2,1.956441253,48125,Dickens,522,23609.22659
48127,Dimmit,Texas,10124,7,1.839745904,48127,Dimmit,6204,61280.12643
48129,Donley,Texas,3278,1,1.484391051,48129,Donley,1327,40482.00122
48131,Duval,Texas,11157,16,2.15657255,48131,Duval,4364,39114.45729
48133,Eastland,Texas,18360,4,1.338187314,48133,Eastland,3433,18698.25708
48135,Ector,Texas,166223,99,1.774944078,48135,Ector,44146,26558.29819
48137,Edwards,Texas,1932,2,2.015022873,48137,Edwards,584,30227.74327
48139,Ellis,Texas,184826,68,1.565745848,48139,Ellis,57881,31316.48145
48141,El Paso,Texas,839238,526,1.797100604,48141,El Paso,256001,30503.98099
48143,Erath,Texas,42698,12,1.448773713,48143,Erath,10013,23450.74711
48145,Falls,Texas,17297,5,1.460999219,48145,Falls,4498,26004.50945
48147,Fannin,Texas,35514,15,1.625691669,48147,Fannin,8129,22889.56468
48149,Fayette,Texas,25346,21,1.918309864,48149,Fayette,5504,21715.45806
48151,Fisher,Texas,3830,3,1.893922481,48151,Fisher,736,19216.71018
48153,Floyd,Texas,5712,9,2.197454311,48153,Floyd,2362,41351.54062
48155,Foard,Texas,1155,0,0,48155,Foard,254,21991.34199
48157,Fort Bend,Texas,811688,290,1.553008873,48157,Fort Bend,245946,30300.55884
48159,Franklin,Texas,10725,6,1.747753949,48159,Franklin,2675,24941.72494
48161,Freestone,Texas,19717,2,1.006189159,48161,Freestone,4320,21910.02688
48163,Frio,Texas,20306,9,1.646618128,48163,Frio,6685,32921.30405
48165,Gaines,Texas,21492,9,1.621965678,48165,Gaines,2403,11180.90452
48167,Galveston,Texas,342139,159,1.667194543,48167,Galveston,120012,35076.97164
48169,Garza,Texas,6229,4,1.80764166,48169,Garza,1506,24177.23551
48171,Gillespie,Texas,26988,10,1.568829298,48171,Gillespie,6290,23306.65481
48173,Glasscock,Texas,1409,0,0,48173,Glasscock,234,16607.52307
48175,Goliad,Texas,7658,6,1.894035888,48175,Goliad,1567,20462.26169
48177,Gonzales,Texas,20837,18,1.936437313,48177,Gonzales,5373,25785.86169
48179,Gray,Texas,21886,6,1.437984856,48179,Gray,7119,32527.64324
48181,Grayson,Texas,136212,47,1.537882488,48181,Grayson,31791,23339.35336
48183,Gregg,Texas,123945,67,1.732845791,48183,Gregg,27227,21967.00149
48185,Grimes,Texas,28880,32,2.044552789,48185,Grimes,10216,35373.96122
48187,Guadalupe,Texas,166847,76,1.65849519,48187,Guadalupe,45756,27423.92731
48189,Hale,Texas,33406,56,2.22436355,48189,Hale,8499,25441.53745
48191,Hall,Texas,2964,1,1.528121801,48191,Hall,1310,44197.03104
48193,Hamilton,Texas,8461,4,1.674638296,48193,Hamilton,2112,24961.58846
48195,Hansford,Texas,5399,5,1.966656677,48195,Hansford,2337,43285.79367
48197,Hardeman,Texas,3933,0,0,48197,Hardeman,650,16526.82431
48199,Hardin,Texas,57602,32,1.744712415,48199,Hardin,14666,25460.9215
48201,Harris,Texas,4713325,2599,1.741478893,48201,Harris,1275028,27051.56127
48203,Harrison,Texas,66553,32,1.681982341,48203,Harrison,15858,23827.6261
48205,Hartley,Texas,5576,0,0,48205,Hartley,1503,26954.80631
48207,Haskell,Texas,5658,2,1.548367053,48207,Haskell,1133,20024.74373
48209,Hays,Texas,230191,65,1.450825017,48209,Hays,78740,34206.37644
48211,Hemphill,Texas,3819,0,0,48211,Hemphill,1482,38805.97015
48213,Henderson,Texas,82737,23,1.444028067,48213,Henderson,18557,22428.90122
48215,Hidalgo,Texas,868707,1698,2.291064365,48215,Hidalgo,267945,30844.1166
48217,Hill,Texas,36649,14,1.582065907,48217,Hill,10221,27888.89192
48219,Hockley,Texas,23021,9,1.592118325,48219,Hockley,9445,41027.75727
48221,Hood,Texas,61643,28,1.657274265,48221,Hood,15046,24408.28642
48223,Hopkins,Texas,37084,8,1.333903415,48223,Hopkins,8749,23592.38486
48225,Houston,Texas,22968,11,1.680269506,48225,Houston,5013,21826.01881
48227,Howard,Texas,36664,16,1.639880138,48227,Howard,8056,21972.50709
48229,Hudspeth,Texas,4886,3,1.788167792,48229,Hudspeth,1173,24007.36799
48231,Hunt,Texas,98594,38,1.58593311,48231,Hunt,19874,20157.41323
48233,Hutchinson,Texas,20938,5,1.378034809,48233,Hutchinson,7653,36550.76894
48235,Irion,Texas,1536,0,0,48235,Irion,605,39388.02083
48237,Jack,Texas,8935,3,1.526026698,48237,Jack,1667,18656.96698
48239,Jackson,Texas,14760,16,2.035033625,48239,Jackson,3991,27039.29539
48241,Jasper,Texas,35529,26,1.864390364,48241,Jasper,8235,23178.24875
48243,Jeff Davis,Texas,2274,0,0,48243,Jeff Davis,278,12225.15391
48245,Jefferson,Texas,251565,134,1.72645458,48245,Jefferson,63229,25134.25954
48247,Jim Hogg,Texas,5200,3,1.761117911,48247,Jim Hogg,3805,73173.07692
48249,Jim Wells,Texas,40482,37,1.960939764,48249,Jim Wells,14214,35111.90159
48251,Johnson,Texas,175817,50,1.453909139,48251,Johnson,52246,29716.12529
48253,Jones,Texas,20083,0,0,48253,Jones,5359,26684.26032
48255,Karnes,Texas,15601,16,2.010967546,48255,Karnes,6403,41042.24088
48257,Kaufman,Texas,136154,47,1.538067453,48257,Kaufman,42740,31390.92498
48259,Kendall,Texas,47431,8,1.227027706,48259,Kendall,9830,20724.8424
48261,Kenedy,Texas,404,2,2.694648631,48261,Kenedy,104,25742.57426
48263,Kent,Texas,762,0,0,48263,Kent,223,29265.09186
48265,Kerr,Texas,52600,10,1.279014256,48265,Kerr,11089,21081.74905
48267,Kimble,Texas,4337,1,1.362810578,48267,Kimble,939,21650.91077
48269,King,Texas,272,0,0,48269,King,56,20588.23529
48271,Kinney,Texas,3667,1,1.43568909,48271,Kinney,831,22661.57622
48273,Kleberg,Texas,30680,44,2.156597321,48273,Kleberg,9297,30303.12907
48275,Knox,Texas,3664,8,2.339134522,48275,Knox,656,17903.93013
48277,Lamar,Texas,49859,35,1.846324481,48277,Lamar,12051,24170.15985
48279,Lamb,Texas,12893,23,2.251373853,48279,Lamb,5222,40502.59831
48281,Lampasas,Texas,21428,8,1.572108349,48281,Lampasas,6392,29830.1288
48283,La Salle,Texas,7520,11,2.165174844,48283,La Salle,2597,34534.57447
48285,Lavaca,Texas,20154,35,2.23970679,48285,Lavaca,4916,24392.18021
48287,Lee,Texas,17239,14,1.909615966,48287,Lee,5254,30477.40588
48289,Leon,Texas,17404,6,1.537502176,48289,Leon,4321,24827.62583
48291,Liberty,Texas,88219,51,1.762008046,48291,Liberty,22288,25264.39883
48293,Limestone,Texas,23437,14,1.776226016,48293,Limestone,6117,26099.75679
48295,Lipscomb,Texas,3233,1,1.490394295,48295,Lipscomb,811,25085.06032
48297,Live Oak,Texas,12207,9,1.867633565,48297,Live Oak,2427,19882.0349
48299,Llano,Texas,21795,2,0.962673122,48299,Llano,5125,23514.56756
48301,Loving,Texas,169,0,0,48301,Loving,403,238461.5385
48303,Lubbock,Texas,310569,126,1.608212441,48303,Lubbock,113683,36604.74806
48305,Lynn,Texas,5951,5,1.924380054,48305,Lynn,1706,28667.45085
48307,McCulloch,Texas,7984,4,1.699839463,48307,McCulloch,1957,24511.52305
48309,McLennan,Texas,256623,105,1.611893721,48309,McLennan,75252,29323.94992
48311,McMullen,Texas,743,1,2.129011186,48311,McMullen,186,25033.64738
48313,Madison,Texas,14284,6,1.623301409,48313,Madison,4330,30313.63764
48315,Marion,Texas,9854,14,2.152515478,48315,Marion,2041,20712.40106
48317,Martin,Texas,5771,6,2.016900176,48317,Martin,1412,24467.1634
48319,Mason,Texas,4274,2,1.670195478,48319,Mason,1059,24777.72578
48321,Matagorda,Texas,36643,48,2.117250215,48321,Matagorda,10324,28174.54903
48323,Maverick,Texas,58722,124,2.324620847,48323,Maverick,24188,41190.69514
48325,Medina,Texas,51584,46,1.950242816,48325,Medina,12177,23606.15695
48327,Menard,Texas,2138,0,0,48327,Menard,658,30776.42657
48329,Midland,Texas,176832,85,1.681858067,48329,Midland,48100,27200.9591
48331,Milam,Texas,24823,6,1.383296983,48331,Milam,6024,24267.81614
48333,Mills,Texas,4873,0,0,48333,Mills,1622,33285.45044
48335,Mitchell,Texas,8545,1,1.068287933,48335,Mitchell,2122,24833.23581
48337,Montague,Texas,19818,4,1.305000167,48337,Montague,5412,27308.50742
48339,Montgomery,Texas,607391,159,1.417928772,48339,Montgomery,172263,28361.13805
48341,Moore,Texas,20940,22,2.021446003,48341,Moore,6348,30315.18625
48343,Morris,Texas,12388,3,1.384120058,48343,Morris,3028,24443.00936
48345,Motley,Texas,1200,0,0,48345,Motley,325,27083.33333
48347,Nacogdoches,Texas,65204,63,1.985066311,48347,Nacogdoches,15006,23013.92553
48349,Navarro,Texas,50113,27,1.731413362,48349,Navarro,14507,28948.57622
48351,Newton,Texas,13595,11,1.908013473,48351,Newton,1756,12916.51342
48353,Nolan,Texas,14714,5,1.531239253,48353,Nolan,3569,24255.81079
48355,Nueces,Texas,362294,404,2.047320223,48355,Nueces,119838,33077.5558
48357,Ochiltree,Texas,9836,5,1.706151484,48357,Ochiltree,2674,27185.84791
48359,Oldham,Texas,2112,1,1.675306086,48359,Oldham,650,30776.51515
48361,Orange,Texas,83396,44,1.722307456,48361,Orange,17274,20713.22366
48363,Palo Pinto,Texas,29189,15,1.710872043,48363,Palo Pinto,8074,27661.10521
48365,Panola,Texas,23194,26,2.049597695,48365,Panola,5801,25010.77865
48367,Parker,Texas,142878,34,1.376513555,48367,Parker,40456,28315.066
48369,Parmer,Texas,9605,8,1.920592618,48369,Parmer,2689,27995.8355
48371,Pecos,Texas,15823,5,1.499681176,48371,Pecos,3642,23017.12697
48373,Polk,Texas,51353,22,1.631856861,48373,Polk,9374,18254.04553
48375,Potter,Texas,117415,90,1.884518927,48375,Potter,43535,37077.88613
48377,Presidio,Texas,6704,7,2.018764035,48377,Presidio,1215,18123.50835
48379,Rains,Texas,12514,4,1.504663841,48379,Rains,2274,18171.64775
48381,Randall,Texas,137713,42,1.484274351,48381,Randall,29975,21766.28205
48383,Reagan,Texas,3849,6,2.192803339,48383,Reagan,999,25954.79345
48385,Real,Texas,3452,7,2.307027253,48385,Real,1023,29634.99421
48387,Red River,Texas,12023,14,2.066115188,48387,Red River,2772,23055.8097
48389,Reeves,Texas,15976,6,1.574683199,48389,Reeves,5644,35327.99199
48391,Refugio,Texas,6948,14,2.304268226,48391,Refugio,2296,33045.48071
48393,Roberts,Texas,854,0,0,48393,Roberts,197,23067.91569
48395,Robertson,Texas,17074,3,1.244785978,48395,Robertson,5392,31580.18039
48397,Rockwall,Texas,104915,27,1.410526179,48397,Rockwall,31784,30295.00071
48399,Runnels,Texas,10264,6,1.766834607,48399,Runnels,2756,26851.13016
48401,Rusk,Texas,54406,11,1.305745888,48401,Rusk,12738,23412.85888
48403,Sabine,Texas,10542,8,1.880166975,48403,Sabine,1536,14570.29027
48405,San Augustine,Texas,8237,15,2.260322193,48405,San Augustine,1222,14835.49836
48407,San Jacinto,Texas,28859,9,1.493961231,48407,San Jacinto,6750,23389.58384
48409,San Patricio,Texas,66730,77,2.0621696,48409,San Patricio,14586,21858.23468
48411,San Saba,Texas,6055,0,0,48411,San Saba,1503,24822.46078
48413,Schleicher,Texas,2793,2,1.85495906,48413,Schleicher,601,21518.08092
48415,Scurry,Texas,16703,4,1.37926551,48415,Scurry,6167,36921.51111
48417,Shackelford,Texas,3265,0,0,48417,Shackelford,1101,33721.28637
48419,Shelby,Texas,25274,27,2.028689783,48419,Shelby,5401,21369.78713
48421,Sherman,Texas,3022,0,0,48421,Sherman,540,17868.96095
48423,Smith,Texas,232751,106,1.65841431,48423,Smith,57251,24597.53127
48425,Somervell,Texas,9128,5,1.738594373,48425,Somervell,2230,24430.32428
48427,Starr,Texas,64633,169,2.41743239,48427,Starr,24248,37516.43897
48429,Stephens,Texas,9366,4,1.630505838,48429,Stephens,2138,22827.24749
48431,Sterling,Texas,1291,0,0,48431,Sterling,332,25716.49884
48433,Stonewall,Texas,1350,1,1.869666231,48433,Stonewall,424,31407.40741
48435,Sutton,Texas,3776,3,1.900089269,48435,Sutton,943,24973.51695
48437,Swisher,Texas,7397,3,1.608065636,48437,Swisher,2690,36366.09436
48439,Tarrant,Texas,2102515,930,1.645743846,48439,Tarrant,687595,32703.45277
48441,Taylor,Texas,138034,56,1.608201954,48441,Taylor,40969,29680.3686
48443,Terrell,Texas,776,0,0,48443,Terrell,141,18170.10309
48445,Terry,Texas,12337,4,1.510850427,48445,Terry,2943,23855.07011
48447,Throckmorton,Texas,1501,2,2.124649304,48447,Throckmorton,297,19786.80879
48449,Titus,Texas,32750,28,1.931946727,48449,Titus,10313,31490.07634
48451,Tom Green,Texas,119200,73,1.787046605,48451,Tom Green,41194,34558.72483
48453,Travis,Texas,1273954,427,1.525274128,48453,Travis,334125,26227.39911
48455,Trinity,Texas,14651,7,1.679230772,48455,Trinity,3268,22305.64467
48457,Tyler,Texas,21672,4,1.266160999,48457,Tyler,5192,23957.17977
48459,Upshur,Texas,41753,10,1.379312314,48459,Upshur,9110,21818.79146
48461,Upton,Texas,3657,2,1.737905035,48461,Upton,963,26333.05989
48463,Uvalde,Texas,26741,34,2.104301273,48463,Uvalde,11540,43154.70626
48465,Val Verde,Texas,49025,104,2.326615737,48465,Val Verde,15879,32389.59714
48467,Van Zandt,Texas,56590,19,1.526013907,48467,Van Zandt,12787,22595.86499
48469,Victoria,Texas,92084,96,2.018087057,48469,Victoria,23239,25236.74037
48471,Walker,Texas,72971,57,1.892724558,48471,Walker,22514,30853.3527
48473,Waller,Texas,55246,14,1.403827197,48473,Waller,11642,21073.01886
48475,Ward,Texas,11998,1,0.920891142,48475,Ward,3328,27737.95633
48477,Washington,Texas,35882,48,2.126364596,48477,Washington,11037,30759.15501
48479,Webb,Texas,276652,306,2.043787612,48479,Webb,111910,40451.54201
48481,Wharton,Texas,41556,52,2.097369606,48481,Wharton,11597,27906.92078
48483,Wheeler,Texas,5056,0,0,48483,Wheeler,1354,26780.06329
48485,Wichita,Texas,132230,24,1.258881244,48485,Wichita,41356,31275.80731
48487,Wilbarger,Texas,12769,2,1.194873109,48487,Wilbarger,4264,33393.37458
48489,Willacy,Texas,21358,50,2.369409422,48489,Willacy,8775,41085.30761
48491,Williamson,Texas,590551,144,1.387105083,48491,Williamson,170638,28894.71019
48493,Wilson,Texas,51070,26,1.70680749,48493,Wilson,12865,25190.91443
48495,Winkler,Texas,8010,4,1.698427475,48495,Winkler,2226,27790.26217
48497,Wise,Texas,69984,14,1.301129274,48497,Wise,19687,28130.71559
48499,Wood,Texas,45539,25,1.739556519,48499,Wood,9832,21590.28525
48501,Yoakum,Texas,8713,5,1.75880229,48501,Yoakum,1648,18914.26604
48503,Young,Texas,18010,6,1.522637538,48503,Young,4499,24980.56635
48505,Zapata,Texas,14179,6,1.626505648,48505,Zapata,4522,31892.235
48507,Zavala,Texas,11840,16,2.13076828,48507,Zavala,4539,38336.14865
49001,Beaver,Utah,6710,0,0,49001,Beaver,0,0
49003,Box Elder,Utah,56046,0,0,49003,Box Elder,0,0
49005,Cache,Utah,128289,0,0,49005,Cache,0,0
49007,Carbon,Utah,20463,0,0,49007,Carbon,0,0
49009,Daggett,Utah,950,0,0,49009,Daggett,0,0
49011,Davis,Utah,355481,30,0.926304861,49011,Davis,120040,33768.3308
49013,Duchesne,Utah,19938,0,0,49013,Duchesne,0,0
49015,Emery,Utah,10012,0,0,49015,Emery,0,0
49017,Garfield,Utah,5051,0,0,49017,Garfield,0,0
49019,Grand,Utah,9754,0,0,49019,Grand,0,0
49021,Iron,Utah,54839,0,0,49021,Iron,0,0
49023,Juab,Utah,12017,0,0,49023,Juab,0,0
49025,Kane,Utah,7886,0,0,49025,Kane,0,0
49027,Millard,Utah,13188,0,0,49027,Millard,0,0
49029,Morgan,Utah,12124,0,0,49029,Morgan,0,0
49031,Piute,Utah,1479,0,0,49031,Piute,0,0
49033,Rich,Utah,2483,0,0,49033,Rich,0,0
49035,Salt Lake,Utah,1160437,253,1.338498954,49035,Salt Lake,410508,35375.29396
49037,San Juan,Utah,15308,29,2.277479544,49037,San Juan,5149,33636.00732
49039,Sanpete,Utah,30939,0,0,49039,Sanpete,0,0
49041,Sevier,Utah,21620,0,0,49041,Sevier,0,0
49043,Summit,Utah,42145,1,0.375253942,49043,Summit,15979,37914.34334
49045,Tooele,Utah,72259,0,0,49045,Tooele,25075,34701.55967
49047,Uintah,Utah,35734,0,0,49047,Uintah,0,0
49049,Utah,Utah,636235,57,0.952257299,49049,Utah,226280,35565.47502
49051,Wasatch,Utah,34091,7,1.312458299,49051,Wasatch,12224,35856.97105
49053,Washington,Utah,177556,0,0,49053,Washington,0,0
49055,Wayne,Utah,2711,0,0,49055,Wayne,0,0
49057,Weber,Utah,260213,0,0,49057,Weber,0,0
50001,Addison,Vermont,36777,2,0.735453696,50001,Addison,6940,18870.48971
50003,Bennington,Vermont,35470,1,0.450138812,50003,Bennington,12193,34375.52862
50005,Caledonia,Vermont,29993,0,0,50005,Caledonia,6524,21751.74207
50007,Chittenden,Vermont,163774,39,1.376819651,50007,Chittenden,39572,24162.56549
50009,Essex,Vermont,6163,0,0,50009,Essex,1461,23705.98734
50011,Franklin,Vermont,49402,7,1.151353509,50011,Franklin,11672,23626.57382
50013,Grand Isle,Vermont,7235,0,0,50013,Grand Isle,1292,17857.63649
50015,Lamoille,Vermont,25362,1,0.595816502,50015,Lamoille,4351,17155.5871
50017,Orange,Vermont,28892,0,0,50017,Orange,5124,17735.01315
50019,Orleans,Vermont,27037,0,0,50019,Orleans,7152,26452.63898
50021,Rutland,Vermont,58191,1,0.23514418,50021,Rutland,17030,29265.69401
50023,Washington,Vermont,58409,2,0.534550225,50023,Washington,14223,24350.69938
50025,Windham,Vermont,42222,3,0.851582453,50025,Windham,8915,21114.58481
50027,Windsor,Vermont,55062,2,0.560178014,50027,Windsor,11724,21292.36134
51001,Accomack,Virginia,32316,19,1.769336002,51001,Accomack,9119,28218.22008
51003,Albemarle,Virginia,109330,21,1.283479947,51003,Albemarle,25415,23246.13555
51005,Alleghany,Virginia,14860,4,1.430041182,51005,Alleghany,4561,30693.13594
51007,Amelia,Virginia,13145,5,1.580209414,51007,Amelia,3582,27249.90491
51009,Amherst,Virginia,31605,4,1.102304197,51009,Amherst,9634,30482.51859
51011,Appomattox,Virginia,15911,3,1.275423779,51011,Appomattox,5018,31537.92973
51013,Arlington,Virginia,236842,150,1.801632539,51013,Arlington,66715,28168.56807
51015,Augusta,Virginia,75558,7,0.966817586,51015,Augusta,24503,32429.39199
51017,Bath,Virginia,4147,0,0,51017,Bath,1082,26091.15023
51019,Bedford,Virginia,78997,13,1.216332754,51019,Bedford,22201,28103.59887
51021,Bland,Virginia,6280,5,1.901010361,51021,Bland,2404,38280.25478
51023,Botetourt,Virginia,33419,10,1.47600655,51023,Botetourt,9990,29893.17454
51025,Brunswick,Virginia,16231,5,1.488624727,51025,Brunswick,4091,25204.85491
51027,Buchanan,Virginia,21004,2,0.978727986,51027,Buchanan,6192,29480.09903
51029,Buckingham,Virginia,17148,9,1.720029035,51029,Buckingham,4981,29047.1192
51031,Campbell,Virginia,54885,4,0.862606323,51031,Campbell,17713,32272.93432
51033,Caroline,Virginia,30725,5,1.211478113,51033,Caroline,9041,29425.54923
51035,Carroll,Virginia,29791,24,1.90612616,51035,Carroll,9791,32865.63056
51036,Charles City,Virginia,6963,5,1.856173609,51036,Charles City,1715,24630.18814
51037,Charlotte,Virginia,11880,0,0,51037,Charlotte,3431,28880.47138
51041,Chesterfield,Virginia,352802,95,1.430192567,51041,Chesterfield,100129,28381.07494
51043,Clarke,Virginia,14619,1,0.835082334,51043,Clarke,3513,24030.37143
51045,Craig,Virginia,5131,0,0,51045,Craig,1451,28279.0879
51047,Culpeper,Virginia,52605,17,1.509421896,51047,Culpeper,14440,27449.86218
51049,Cumberland,Virginia,9932,2,1.303993285,51049,Cumberland,1841,18536.04511
51051,Dickenson,Virginia,14318,1,0.844117642,51051,Dickenson,4888,34138.84621
51053,Dinwiddie,Virginia,28544,11,1.585877853,51053,Dinwiddie,7516,26331.27803
51057,Essex,Virginia,10953,2,1.261496908,51057,Essex,2836,25892.44956
51059,Fairfax,Virginia,1147532,588,1.709612521,51059,Fairfax,261545,22791.957
51061,Fauquier,Virginia,71222,25,1.545325844,51061,Fauquier,16629,23348.12277
51063,Floyd,Virginia,15749,9,1.756989526,51063,Floyd,3719,23614.19773
51065,Fluvanna,Virginia,27270,9,1.518557371,51065,Fluvanna,6902,25309.86432
51067,Franklin,Virginia,56042,4,0.853546366,51067,Franklin,14138,25227.50794
51069,Frederick,Virginia,89313,13,1.163028675,51069,Frederick,26744,29944.12907
51071,Giles,Virginia,16720,0,0,51071,Giles,5280,31578.94737
51073,Gloucester,Virginia,37348,2,0.728762646,51073,Gloucester,9649,25835.3861
51075,Goochland,Virginia,23753,7,1.469379571,51075,Goochland,5779,24329.55837
51077,Grayson,Virginia,15550,15,1.984360866,51077,Grayson,5656,36372.99035
51079,Greene,Virginia,19819,3,1.180039517,51079,Greene,5087,25667.28897
